p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.960805924692762e-28	1.4954170129199365	0.312	0.055	1.3882631336207245e-23	2	LRP1
5.962653377531471e-6	1.494668165610456	0.556	0.202	0.11891915896148766	7	PLPP5
3.785808912525423e-79	1.4931728078648439	0.888	0.42	7.550417295140703e-75	1	C12orf57
3.172949540666575e-23	1.4930619747744696	0.538	0.248	6.328130563905417e-19	2	RAC2
6.183735833101388e-78	1.4916666501217963	0.713	0.15	1.2332842745537408e-73	1	SOX4
8.08796719752079e-24	1.490530839229418	0.889	0.319	1.6130641778735465e-19	6	FCN1
9.369953255262824e-11	1.488593939976081	0.569	0.318	1.8687434772296176e-6	6	STXBP2
6.23841459721516e-24	1.4856079939635254	0.819	0.273	1.2441894072685914e-19	6	ITGB2
4.1571905665341505e-50	1.4840134010616701	0.343	0.014	8.29110086589571e-46	1	FGG
3.723130487354708e-37	1.481736281349947	0.328	0.035	7.42541144398023e-33	2	MARCH1
3.467359881206616e-10	1.4814382438748137	0.417	0.166	6.915302547078475e-6	6	MYD88
1.6583153930925416e-16	1.4795448251228134	0.569	0.195	3.307344219983765e-12	6	CD53
2.9304853795268414e-29	1.4792225533284453	0.392	0.094	5.844560040928333e-25	2	SLC11A1
5.533639643145228e-13	1.477340353501398	0.458	0.16	1.1036290904288843e-8	6	CLEC2B
6.814289298402704e-28	1.4751606121146832	0.347	0.035	1.3590418576734352e-23	6	C3AR1
4.12161487761407e-21	1.474894570827226	0.389	0.064	8.220148711913502e-17	6	POU2F2
2.1409840537233002e-21	1.474603370403146	0.387	0.123	4.26997859674575e-17	2	GPSM3
4.175083925920947e-12	1.4743621983759112	0.5	0.069	8.326787381856736e-8	7	IL2RG
7.172972072546857e-23	1.4737675095880811	0.419	0.142	1.4305775501487451e-18	2	CTSH
1.528034781356576e-27	1.4700803761990127	0.458	0.068	3.0475125679375553e-23	6	TNFRSF1B
2.423670997570059e-14	1.4652679891710574	0.764	0.53	4.833769437553725e-10	6	GNAI2
3.1350961451169595e-36	1.4602052669302719	0.94	0.411	6.252635751821264e-32	4	PRDX2
8.501608190504767e-30	1.4583276215830494	0.742	0.524	1.6955607375142708e-25	2	HLA-E
5.650861080132063e-37	1.4562751329554529	0.897	0.435	1.1270077338215385e-32	4	PCNA
5.047427773087135e-25	1.45589638177287	0.376	0.096	1.0066589950644983e-20	2	KLF4
1.136740497798159e-32	1.4555401816321554	0.222	0.002	2.267115248808648e-28	7	IGKV3-20
2.3868327482240285e-31	1.4550467288388544	0.301	0.04	4.760299233058003e-27	2	CLEC4E
4.919317835570641e-18	1.454275912912625	0.452	0.218	9.811087491262087e-14	2	TPP1
5.154758872169193e-96	1.4510801938953486	0.444	0	1.0280651094654238e-91	7	AC104699.1
7.284246364838522e-43	1.4500651746249622	0.28	0.011	1.452770095003395e-38	2	RNASE2
4.2545609877793444e-46	1.4481592531244818	1	0.81	8.485296434027125e-42	4	H2AFZ
1.3374863472830479e-8	1.4480286672998126	0.944	0.578	2.667482771021311e-4	7	SPCS2
4.3080549873129546e-42	1.4463010376961256	0.306	0.019	8.591984866696957e-38	2	LGALS2
3.604504965426426e-19	1.4459250902500735	0.514	0.138	7.188824703046465e-15	6	SLC7A7
9.046128737529718e-41	1.442607561786371	1	0.779	1.804159915412927e-36	4	TUBA1B
1.3821447006488673e-17	1.4424711478483594	0.472	0.127	2.756549390974101e-13	6	RGS19
6.910044479254213e-7	1.4415247731265235	0.778	0.399	0.013781392709424602	7	ERLEC1
4.3263456660178003e-08	1.4414173592715334	0.944	0.667	8.628463796305901e-4	7	OSTC
1.8118068992291025e-33	1.440966993603222	0.489	0.128	3.613467679822522e-29	2	LSP1
2.177435764382925e-18	1.4387617419245653	0.556	0.057	4.3426778884853057e-14	7	TXNDC11
3.6417016803849894e-60	1.4344783432905663	0.633	0.176	7.263009831359823e-56	1	TSC22D1
7.730143819549055e-17	1.4329657291014415	0.371	0.149	1.5416998833708635e-12	2	NUP214
2.55763979249006e-33	1.4316768465756722	0.29	0.031	5.100956802142176e-29	2	NCF1C
3.2106022421887e-20	1.427898953230029	0.71	0.674	6.403225111821142e-16	2	ACTR2
8.59860948424954e-10	1.427122909388115	0.542	0.284	1.714906675538728e-5	6	RAC2
1.1874283875138446e-31	1.4265280517866488	0.285	0.031	2.3682071760576118e-27	2	FCGR1A
2.2780851659786165e-18	1.4260475290593573	0.548	0.34	4.5434130550277526e-14	2	SCPEP1
2.010736236602843e-12	1.424288854141591	0.597	0.275	4.0102123502807096e-8	6	TSC22D3
1.295766767406046e-18	1.4212805397853852	0.444	0.033	2.584277240914618e-14	7	PCED1B-AS1
6.1316385491178406e-18	1.4191765717122595	0.409	0.167	1.222893992236062e-13	2	STK17B
1.6647053260358927e-17	1.4188704387756357	0.312	0.096	3.3200883022459846e-13	2	LRRK2
1.8834091625707387e-59	1.417733063850882	0.86	0.272	3.7562712338310815e-55	2	LST1
2.308976953384316e-25	1.4174831545308733	0.317	0.061	4.60502363582968e-21	2	P2RY13
4.031124078571805e-66	1.4144628921170819	0.636	0.141	8.039673862303609e-62	1	C12orf75
1.8396413906370958e-8	1.4136200749468504	0.264	0.078	3.668980789486624e-4	6	APOBEC3A
4.005172192549454e-45	1.411213954185023	0.938	0.776	7.987915420820631e-41	3	TUBA1B
9.749250739392179e-39	1.4104805423497537	0.905	0.38	1.9443905674643763e-34	4	CKS1B
8.335257286054902e-9	1.4088312668441794	0.403	0.181	1.6623837131307897e-4	6	SEPT9
1.2892631958475327e-39	1.408782652738926	0.914	0.902	2.571306517798319e-35	2	PABPC1
1.0693221530423688e-58	1.406564864864821	0.825	0.43	2.1326561020277002e-54	1	KYNU
3.303147688464792e-11	1.4063286141158042	0.431	0.168	6.587797749874181e-7	6	SP110
1.2579786230543412e-38	1.4045247992999332	0.858	0.433	2.508912565819578e-34	3	CKS2
9.995410733556667e-15	1.4022930312992337	0.458	0.139	1.9934847167005418e-10	6	C5AR1
2.3499717059382032e-58	1.4018849644089	0.852	0.228	4.6867835703231523e-54	3	PCLAF
2.5267727967573165e-20	1.3992023979410386	0.403	0.073	5.039395665852792e-16	6	C19orf38
1.8877177208951492e-4	1.3990788863648254	0.944	0.716	1	7	HSPA5
1.325045986640649e-45	1.3972744211106356	0.875	0.5	2.6426717157561104e-41	3	TUBA1C
4.054262317985238e-40	1.3967911172905643	1	0.63	8.085820766989759e-36	4	TUBB
3.0528788135357636e-22	1.3965746057066768	0.361	0.054	6.088661505715727e-18	6	ICAM2
5.562172148717429e-42	1.3961992932964813	0.389	0.007	1.109319613340204e-37	7	PRDM1
4.953697830835789e-107	1.395533988392172	1	0.954	9.879654953818898e-103	1	ANXA2
5.032494133835006e-16	1.3952206646679657	0.486	0.135	1.0036806300520536e-11	6	CFP
1.4619712220341327e-17	1.3921902244619702	0.361	0.069	2.915755405224874e-13	6	GIMAP4
8.112489953853264e-16	1.3917316458193132	0.347	0.076	1.617954996396495e-11	6	SECTM1
2.731605277448296e-8	1.3913576965759291	0.833	0.357	5.447913565342881e-4	7	DDOST
9.963840010963695e-36	1.3895733249847175	0.556	0.025	1.987188251786599e-31	7	GNG7
1.5793066194099686e-19	1.3886677381698664	0.542	0.14	3.1497691217512413e-15	6	BIN2
5.8103007416842535e-36	1.3885673040063482	0.371	0.053	1.1588063799215075e-31	2	GIMAP7
2.349413919029755e-16	1.3882845371365011	0.462	0.226	4.6856711201129434e-12	2	TNFSF10
8.2169844135027e-10	1.3871184518984465	0.361	0.129	1.6387953714289787e-5	6	OAS1
1.7495754010605444e-24	1.3816851186766193	0.36	0.089	3.48935317987515e-20	2	ZEB2
2.5019754220934863e-32	1.3789880407395294	0.296	0.034	4.989939781823249e-28	2	CD93
8.209773570149335e-21	1.3757795167187705	0.972	0.918	1.6373572408305834e-16	6	EMP3
2.818155780875205e-28	1.3747910645813977	1	0.428	5.620529889377509e-24	5	PRDX2
1.4033919492377127e-12	1.3744909962452516	0.43	0.254	2.7989249035596943e-8	2	CAPG
3.500510411066574e-24	1.3743757394592193	0.441	0.132	6.981417963831174e-20	2	PILRA
5.781301451105944e-66	1.3742868082343802	0.743	0.272	1.1530227614085693e-61	1	RFK
1.0323636864977516e-15	1.3710568278509125	0.597	0.226	2.058946136351116e-11	6	RHOB
2.696096344361576e-58	1.370422393534907	0.438	0.031	5.377094549194727e-54	1	AGR2
5.598332790301935e-32	1.3669548882369666	0.285	0.031	1.116531491697818e-27	2	PTAFR
7.495874336948304e-11	1.3665352307733287	0.583	0.276	1.4949771777609697e-6	6	SAMHD1
9.972765022580287e-26	1.366072594993046	0.306	0.03	1.9889682561034123e-21	6	P2RX1
2.2010420915084767e-5	1.365406924364327	0.722	0.388	0.4389758347304506	7	HERPUD1
3.0996174929780817e-24	1.3648671197781745	0.306	0.032	6.181877127995486e-20	6	LILRB1
1.006708331755137e-37	1.3577737716677225	0.879	0.303	2.0077790968524454e-33	4	PTTG1
1.9293110141617578e-16	1.3554061288099122	0.681	0.277	3.84781788664421e-12	6	FYB1
1.1483814731617309e-11	1.3549462586580934	0.382	0.207	2.2903320100737562e-7	2	HLA-DMA
3.3865314975969986e-34	1.35251441961793	0.94	0.499	6.754098418807454e-30	4	SELENOM
7.410575355566459e-13	1.352024673493998	0.736	0.497	1.4779651489141746e-8	6	SH3BGRL
1.3373398399366835e-40	1.3517372485316312	0.556	0.02	2.6671905767697216e-36	7	HSH2D
4.559588341391762e-11	1.3517173790784878	0.435	0.281	9.093642988071731e-7	2	FBXL5
2.804249694852828e-67	1.3510762212436704	0.624	0.133	5.59279559141448e-63	1	ABCC3
7.63596604171645e-24	1.347848431534896	0.403	0.115	1.5229170673599286e-19	2	BIN2
1.6868678365408462e-28	1.3471236711928352	0.323	0.054	3.3642892131970634e-24	2	LILRB3
1.104414162160168e-9	1.3470918025002685	0.5	0.437	2.202643605012239e-5	2	METTL9
1.0878982137048698e-39	1.3466715300637104	0.871	0.259	2.1697041974129922e-35	4	UBE2C
5.082410382969454e-9	1.3434535506429313	0.542	0.309	1.013635926779428e-4	6	RHOG
5.032128532186416e-13	1.3434321261261033	0.473	0.292	1.0036077144592588e-8	2	RHOG
8.452708111361507e-44	1.3419945273647984	0.306	0.01	1.685808105729939e-39	6	CD79B
5.184389577536694e-7	1.3403504131413397	1	0.755	0.010339746573439184	7	SPCS1
7.208979515956002e-37	1.3400864236195462	0.948	0.522	1.437758874662265e-32	4	STMN1
4.8683730834175105e-32	1.3399952242021649	0.323	0.044	9.709483277567884e-28	2	CD86
8.361996802690186e-15	1.3395984271964287	0.414	0.203	1.667716642328531e-10	2	TYMP
1.6913569031524374e-17	1.3392370644048817	0.435	0.188	3.373242207647221e-13	2	ID2
1.7454491939093543e-21	1.3376945357131507	0.292	0.034	3.481123872332816e-17	6	CD300A
7.5895464577773615e-31	1.335512904096289	0.264	0.014	1.513659145539117e-26	6	SIGLEC10
1.6334944385319691e-24	1.3338686671288293	0.836	0.384	3.2578413082081593e-20	4	SLPI
5.179107622186891e-8	1.3324023330124386	0.651	0.689	0.0010329212241689536	2	CXCL8
1.3581748386641744e-30	1.3320480965691364	0.962	0.372	2.7087438982318294e-26	5	CYP1B1
5.7872768956683715e-8	1.3319114836909645	0.458	0.249	0.0011542145040721	6	PTP4A2
4.878699243903727e-5	1.3314189883475027	0.403	0.259	0.9730077772041593	6	ADGRE5
1.9724909491459909e-22	1.3301754746982863	0.167	0.002	3.9339359489767644e-18	7	IGKV4-1
7.325745895941445e-26	1.3300860349564214	0.446	0.133	1.4610467614865618e-21	2	RPL10P9
2.4535985965692928e-29	1.3290028490068733	0.333	0.029	4.893457040997798e-25	6	GPBAR1
1.6184405494479857e-14	1.3253702210420408	0.333	0.071	3.2278178318190627e-10	6	ITGAL
2.5339984486659086e-25	1.3238175397657335	0.333	0.073	5.053806506019288e-21	2	WAS
1.702265553712904e-33	1.3235998429068272	0.258	0.019	3.394998420325016e-29	2	CD33
3.1369548956107605e-70	1.3233044201135875	0.834	0.37	6.256342843806101e-66	1	HACD3
1.0019286291241533e-6	1.323133843880758	1	0.722	0.019982464579252113	7	RPN2
5.426354696710834e-10	1.322098017030029	0.425	0.282	1.0822321807120088e-5	2	NFKBIZ
1.0888425632840866e-28	1.3219174850606386	0.317	0.053	2.171587608213782e-24	2	FERMT3
3.249694063589544e-14	1.3175044330305203	0.559	0.424	6.481189840422986e-10	2	IQGAP1
3.2932414560165425e-11	1.317116807249319	0.611	0.327	6.568040759879393e-7	6	ARRB2
5.278080815581831e-81	1.3149222528869509	0.553	0.034	1.0526604378596403e-76	1	TPM2
1.3931770238613128e-17	1.3131472796901738	0.301	0.089	2.7785522563890025e-13	2	PTPRE
3.7133708966229e-21	1.3126610323258625	0.361	0.056	7.405946916224711e-17	6	GIMAP2
1.4329654993857362e-17	1.3113059017241981	0.516	0.277	2.8579063919749124e-13	2	CARD16
2.9649124143505957e-52	1.3090441491896854	0.645	0.221	5.913221319180828e-48	1	TFPI2
1.002969654148868e-16	1.3043909688305626	0.625	0.198	2.0003226782345024e-12	6	CYBB
3.718249135369964e-33	1.3043378807574872	0.922	0.454	7.415676075581855e-29	4	CKS2
3.619738108777509e-15	1.3020534609633339	0.653	0.247	7.219205684145864e-11	6	LAPTM5
9.223656006910968e-38	1.299764891515856	0.905	0.692	1.8395659540183233e-33	1	TGFBI
1.4561188322476966e-7	1.2986036378150536	0.708	0.712	0.002904083399034806	6	NAP1L1
1.4828748926164915e-39	1.296063908875127	0.886	0.627	2.9574456858343304e-35	3	TUBB
1.4901988343759294e-15	1.2948918485107186	0.583	0.183	2.9720525552793534e-11	6	CPVL
2.3729460307270232e-17	1.2925047973293768	0.417	0.089	4.732603563681975e-13	6	GIMAP7
2.1526032654151914e-32	1.2919673982158248	0.897	0.286	4.2931519525440575e-28	5	ASS1
8.755857455824899e-63	1.291800215175571	0.426	0.017	1.7462682109897177e-58	1	FGL1
9.948712681964488e-59	1.2909218921143526	0.399	0.015	1.9841712572909975e-54	1	CLDN2
9.407623842754404e-16	1.2900331348106946	0.333	0.066	1.8762564991989385e-11	6	TRAF3IP3
3.345567556346833e-61	1.2896523113861782	0.784	0.171	6.672399934378125e-57	3	CDK1
3.186919621210077e-39	1.2876836581273234	0.741	0.203	6.355992492541379e-35	4	MAD2L1
3.8635944406953966e-18	1.2871165433618352	0.323	0.099	7.705552752522899e-14	2	OGFRL1
8.486339564586566e-9	1.2849036794338509	0.306	0.1	1.6925155627611448e-4	6	CSK
1.952053120561615e-36	1.2842900934253225	0.852	0.391	3.893174743648085e-32	3	PRDX2
7.856829816783496e-14	1.2839238588599102	0.333	0.135	1.5669661386593005e-9	2	SMAP2
4.825632502939992e-41	1.2829362057867846	0.793	0.242	9.62424146386352e-37	4	GMNN
2.84328061946057e-35	1.2814105791821357	0.983	0.585	5.670638867452161e-31	4	GADD45GIP1
1.662023799384691e-73	1.2797284708247982	0.389	0.001	3.314740265492828e-69	7	PNOC
5.0145779736650145e-9	1.2781454898788238	0.403	0.274	1.0001074310677505e-4	2	PPP1R15A
7.437777341057419e-45	1.277525675168532	0.834	0.495	1.4833903129004917e-40	1	PTGR1
4.448423592466674e-19	1.2742425074885753	0.296	0.076	8.871936012815536e-15	2	FCGR2A
5.5086153251666115e-17	1.2716892931507018	0.833	0.69	1.098638240451229e-12	6	CDC42
4.57762019786755e-29	1.2710602157308553	0.242	0.023	9.129605722627041e-25	2	RGS18
1.954492002112964e-25	1.2696294883290435	0.306	0.056	3.898038849014096e-21	2	THEMIS2
7.854086406351362e-77	1.2688650751079877	0.536	0.04	1.5664189928827158e-72	1	NRP2
5.841210921681631e-55	1.2684982429561669	0.713	0.259	1.1649711062201846e-50	1	G6PD
1.1402938487135048e-69	1.268476008930166	0.944	0.599	2.274202051874214e-65	1	RAB1A
8.211691591201287e-60	1.2682210911405987	0.441	0.033	1.6377397709491847e-55	1	CA12
3.9013616065097673e-10	1.2671802701926191	0.548	0.487	7.78087558802308e-6	2	PNRC1
3.241823915925699e-42	1.2670486738632212	1	0.846	6.465493617922215e-38	4	UQCR10
1.9398717622911392e-35	1.265538405656849	0.776	0.266	3.868880242713448e-31	4	C3orf14
3.329707455063989e-18	1.2648504559746094	0.361	0.066	6.64076854837962e-14	6	LRRC25
1.724859946509633e-5	1.2609526468518084	0.347	0.185	0.3440060677318812	6	MIS18BP1
1.2453458717375911e-8	1.2607532091144418	0.542	0.337	2.4837178065934516e-4	6	BID
1.2424581474493368e-71	1.2600483794936483	0.761	0.131	2.4779585292729574e-67	3	ANLN
1.4448977841123783e-15	1.258975302150292	0.285	0.09	2.8817041406337275e-11	2	RASSF2
7.391969685946485e-19	1.2570426359906341	0.542	0.144	1.4742544341651668e-14	6	GPSM3
7.040729990878187e-49	1.2561968050182166	0.337	0.011	1.4042031893807457e-44	1	CHGB
1.161170131255184e-49	1.254376529650635	0.689	0.285	2.3158377097753388e-45	1	HCFC1R1
1.0259123753270723e-59	1.2542329774306595	0.396	0.012	2.046079641352313e-55	1	SERPINE2
1.556684741216718e-26	1.2523371967444754	0.731	0.224	3.1046520478826226e-22	5	SPARC
6.761148313505599e-56	1.2516707393018125	0.536	0.096	1.3484434196455568e-51	1	IL18
3.952567974005729e-25	1.2509914603547818	0.58	0.172	7.883001567357026e-21	3	LCN2
8.194906966295059e-30	1.2496548799112919	0.905	0.517	1.6343922453578865e-25	4	RPA3
1.3877271397495318e-52	1.2495681048865745	0.799	0.398	2.767683007516466e-48	1	ITGB1
1.2574497829651441e-8	1.2480351189182726	0.323	0.185	2.5078578471456834e-4	2	SGK1
1.0465016142294379e-41	1.2478595661100265	0.926	0.812	2.0871428194191908e-37	3	H2AFZ
1.0101783512143847e-23	1.2462972688303764	0.782	0.291	2.0146997036619688e-19	5	CYR61
1.5314158007644376e-13	1.2421694212454066	0.292	0.059	3.0542556730445943e-9	6	KLF2
2.3828952606550985e-42	1.2413814143494344	1	0.893	4.752446307850529e-38	4	CHCHD2
1.7084737105101995e-17	1.240604191599947	0.672	0.598	3.407379968241542e-13	2	CTSD
1.1162941911801507e-7	1.2394253693071295	0.347	0.134	0.002226337134889693	6	KLF4
7.947598296031273e-59	1.2386334838283437	0.805	0.37	1.585069004160477e-54	1	CD9
7.56738015342156e-4	1.2384155149607579	0.361	0.261	1	6	RRAS
8.763053629046071e-26	1.2375755325914322	0.949	0.393	1.7477034157769483e-21	5	SLPI
4.483017779162276e-26	1.237241808154049	0.425	0.11	8.940930658761243e-22	2	LILRB2
2.525629798475252e-65	1.2351709816475385	0.781	0.289	5.037116070079042e-61	1	RABAC1
3.937017978552921e-13	1.2346309473062551	0.366	0.167	7.851988656425945e-9	2	LYST
3.7144100205199767e-63	1.2345733562934882	0.879	0.471	7.408019344925041e-59	1	TSPAN3
1.7159613205298837e-16	1.2309064084771144	0.645	0.574	3.4223132576648e-12	2	CCNI
1.299691034793382e-16	1.2294554545395964	0.403	0.087	2.5921037997919213e-12	6	P2RY13
1.3417004178219532e-32	1.2287828433899106	0.784	0.253	2.6758873133041037e-28	4	CDKN3
2.0141415463248046e-22	1.2286929015126096	0.306	0.035	4.01700389999019e-18	6	CD300E
1.8256428673315552e-63	1.2286201888709045	0.444	0.004	3.6410621346060535e-59	7	ZBP1
1.7843896939290444e-28	1.2282826718975088	0.339	0.061	3.558786805572086e-24	2	HACD4
7.561644099549973e-23	1.2279592164392923	0.236	0.019	1.5080942992142466e-18	6	SPN
1.5283446194514604e-5	1.2269973835278805	0.556	0.214	0.3048130509033993	7	DERL1
9.52883302231032e-13	1.2269644431544053	0.629	0.604	1.9004304579695704e-8	2	CAST
9.812510015301474e-35	1.2268495150120118	0.966	0.613	1.957006997451726e-30	4	NDUFA6
1.8533309548164198e-7	1.22655945634695	0.403	0.18	0.0036962832562858674	6	LSP1
7.291747722725924e-17	1.2260261641815329	0.349	0.118	1.4542661658204583e-12	2	PLAC8
2.4868092358381983e-5	1.2232862856889215	0.317	0.233	0.49596923399557025	2	CEBPD
6.562510615501224e-47	1.2223401412044823	0.968	0.925	1.3088271171555641e-42	2	OAZ1
3.8801812105303624e-7	1.2213887770400849	0.237	0.115	0.007738633406281755	2	AC103591.3
5.387625692752218e-10	1.2208950996985886	0.389	0.129	1.0745080681625024e-5	6	HLA-DQB1
1.4912973325367357e-65	1.2188873731037522	0.389	0.002	2.9742434000112656e-61	7	HRASLS2
2.340373077231479e-34	1.2159142653743373	0.974	0.642	4.667640065230461e-30	4	CYCS
6.754422106516001e-5	1.2152924703544883	0.833	0.616	1	7	SSR3
3.144310466974458e-71	1.2148607106813747	0.488	0.029	6.271012795333859e-67	1	PAPPA
2.0937484172871584e-23	1.2144603146251611	0.204	0.02	4.1757718434375087e-19	2	CCL3
5.410236215220599e-60	1.2144218795034962	0.462	0.039	1.0790175107635963e-55	1	PDK4
5.450776904337588e-6	1.211163281973763	0.444	0.117	0.10871029458010885	7	APOBEC3G
1.9325675530854568e-24	1.2105444478941763	0.763	0.703	3.854312727873635e-20	2	DAZAP2
3.214725739534269e-45	1.2103263284878558	0.858	0.351	6.411449014927146e-41	3	CKS1B
1.1478335695420742e-11	1.2092699198747758	0.328	0.15	2.2892392710947127e-7	2	DUSP6
1.89036250616778e-32	1.2082060123293918	0.892	0.697	3.7701389823010204e-28	2	HLA-A
5.5378459911466197e-14	1.2077233082007015	0.328	0.124	1.1044680044742818e-9	2	C5AR1
6.356956969814616e-46	1.2066774476944553	0.831	0.464	1.267831498059827e-41	1	TM4SF1
2.5816196064149174e-8	1.2066458032457283	0.542	0.331	5.148782143033911e-4	6	LRRFIP1
1.2904602893727879e-43	1.2035452266632352	0.411	0.063	2.573694001125088e-39	1	LXN
8.445423263284267e-24	1.2031608203885558	1	0.928	1.6843552156294143e-19	6	OAZ1
5.355914458538119e-5	1.2026524863968147	0.376	0.331	1	2	CDC42EP3
1.0040970062130298e-11	1.2013595619936188	0.312	0.132	2.0025710691912665e-7	2	SLC7A7
7.127478364101449e-9	1.19959598435931	0.264	0.077	1.421504284936393e-4	6	LTB
7.802521349015773e-31	1.198990482630148	0.866	0.808	1.5561348578477057e-26	2	TSPO
5.4305347219755135e-11	1.1989899293037372	0.292	0.072	1.0830658449507964e-6	6	APBB1IP
1.1741390147967297e-4	1.1987906942185216	0.486	0.395	1	6	MTPN
3.942015993972559e-24	1.1976318156226595	0.796	0.801	7.861956698378872e-20	2	TALDO1
1.698262958344083e-10	1.1960876130117883	0.473	0.335	3.387015644121439e-6	2	PPT1
1.4174142339289538e-30	1.1958669736416652	0.957	0.604	2.826890948147905e-26	4	SNU13
9.525265593225502e-10	1.1955656459902926	0.355	0.195	1.899718969912894e-5	2	SNX10
1.6384085670848978e-12	1.194623084711596	0.764	0.5	3.26764204619412e-8	6	ZFP36
1.6450370022928966e-21	1.1945331665385692	0.344	0.089	3.280861797372953e-17	2	PECAM1
9.95587716506417e-10	1.1936825882739155	0.398	0.253	1.985600141800398e-5	2	USP15
9.222162218610324e-18	1.1935967801038414	0.312	0.094	1.839268032879643e-13	2	NCF4
4.9695059786187587e-20	1.1934909444095474	0.57	0.291	9.911182723757252e-16	2	LYN
